filename,sha256,label,pred_label,rho,beta,bp_ref,rotation_k,latency_ms
01 (4)_6.jpg,f6f25136327068f7cc261e16c309a059118e06f53dad0ccdeebc10bdf183b369,,1,0.069593,0.0072,BP04_12MP_NL_JPEG.mat,0,8877.5
01 (5).jpg,3d5768e32301255f36fcd4ee2882595850dfafa53273a71e48739bed2e854265,1,0,0.00125,0.0072,,,8799.8
01 (5)_1.jpg,7f29394aaf2704ad80f57d11a108aff340e8d84580f522d9d585931dd12b301e,1,0,0.001056,0.0072,,,8390.3
01 (5)_2.jpg,6290d504b544ba10b8bd79167e70889292502cf6e340e826c48d229102850f93,1,0,0.001318,0.0072,,,7941.8
01 (5)_3.jpg,a0a086f83bcb4b2b913a79103303ec8c61453363768087f366d5bab380f96705,1,0,0.001583,0.0072,,,8928.9
01 (5)_4.jpg,019d8f5f6eed2d095c04fec3557a7e01c15476832d8486498eeda7694816f2f6,1,1,0.04745,0.0072,BP04_12MP_NL_JPEG.mat,0,9763.2
01 (5)_5.jpg,5798f08aa9569a6dc59f72c9f2d3cfa8fa4adb898bef9f86d3d5b6fe93acfbcb,,1,0.007749,0.0072,BP04_12MP_NL_JPEG.mat,0,6894.0
01 (5)_6.jpg,da51abc297e4257a8e33282e9710a4a43dfa0a7f3ebff3b2909b76ea11756dfe,,1,0.048135,0.0072,BP04_12MP_NL_JPEG.mat,0,7394.2
01 (6).jpg,e46c1a930dc8594296c2a6c797e7e974825d4d6d21fa59838550e602c5c1ae3b,1,0,0.001554,0.0072,,,7879.2
01 (6)_1.jpg,e99c09c25deded69c161bb7e3ea12c6999130787effa3ae05ffa815e4fe8a2e8,1,0,0.002818,0.0072,,,5198.5
01 (6)_2.jpg,432bc0d07537ac680c1ef597d9adeebc4987a934c3e2c1cc8a2854460847af34,1,0,0.001194,0.0072,,,5701.4
01 (6)_3.jpg,8c26532aa6d2e1b181cd68e98abb30f6fdc6fdabd6252dbfe4d9ebf1ce8ec3a2,1,0,0.000909,0.0072,,,9344.8
01 (6)_4.jpg,bdc047485ecbe61d80b379f6785156b0511a724b69b4bf56755df37183394532,1,1,0.047345,0.0072,BP04_12MP_NL_JPEG.mat,0,4408.6
01 (6)_5.jpg,0c0b1adb4a4474257eba50271e8d8f131ddc11d21e226bd1746e1e6754ed4e69,,0,0.002661,0.0072,,,4329.4
01 (6)_6.jpg,aff5818484e244d739f42612920f01290861e09203e4a44f1dd0d26bb435d14a,,1,0.062666,0.0072,BP04_12MP_NL_JPEG.mat,0,4248.3
01 (7).jpg,f898ca89354fb6499feff37e5b2f1e4c79538982a1b14d71a56cdf4cc6d8fd34,1,0,0.000769,0.0072,,,4830.1
01 (7)_1.jpg,1c63231f22eea7f8dfaea7cbc98eccdd848cf44c4cd0fe3b1b148fc66822991c,1,0,0.001368,0.0072,,,4658.1
01 (7)_2.jpg,7d8bd3f95a38d123e87c0d80725e6fbaafcc70a14fd1716f14999956b228898e,1,0,0.001261,0.0072,,,4689.8
01 (7)_3.jpg,629f16a252f5f7d7083e6529f03c5697c68a0f7ad67815d89a50e48e42fb6f74,1,0,0.001864,0.0072,,,4877.1
01 (7)_4.jpg,7166d57e3e836dcd2805846ea6bc6379a7691ea18e5a1f095f3e2072e4059a96,1,1,0.059216,0.0072,BP04_12MP_NL_JPEG.mat,0,4507.0
01 (7)_5.jpg,6b01e7b89958ab0eae52a91eabcf8165e843c89d3bc881b8aa63173e0b992f02,,0,0.00356,0.0072,,,4494.6
01 (7)_6.jpg,d3d3a8fd5bf10a75309a1a05eed972230d7531b36af48685b4670b8ba56a2d0c,,1,0.038471,0.0072,BP04_12MP_NL_JPEG.mat,0,4390.4
01 (8).jpg,4055c21d91feb52cc9ed580466500030fde5cb0685d29a814e67d2771c9c21f5,1,0,0.001211,0.0072,,,4566.7
01 (8)_1.jpg,3d5b4131bf5f3f630b5b606747240e9b6d0a32721e54edac0a9fc17c51d87ba0,1,0,0.001315,0.0072,,,4893.1
01 (8)_2.jpg,958a47865e4dab817ec892729532077bd56ab21c174eeadfa242b9d0607acdc4,1,0,0.001668,0.0072,,,7713.0
01 (8)_3.jpg,1b4208827159003dcebea3d4ba4fa15252fee21eb575dafb6b4103c7e8fd04c4,1,0,0.00255,0.0072,,,5187.8
01 (8)_4.jpg,8ce3be6f8c1d841c16ce08e78c1c3e7362b29a4dd5cdb488973b692da619cc09,1,1,0.038588,0.0072,BP04_12MP_NL_JPEG.mat,0,4282.9
01 (8)_5.jpg,203db7b03f5c2b5c76aa4794e16b8f547ce13b9a47c4ccb337d411a486bc5ff4,,1,0.019379,0.0072,BP04_12MP_NL_JPEG.mat,0,4327.1
01 (8)_6.jpg,e62cb35f34e403326cdfef3c2295b24c45c85a461b0dabc7db32d5ae7083fb3f,,1,0.062384,0.0072,BP04_12MP_NL_JPEG.mat,0,4247.8
01 (9.0).jpg,684346aee9ece06a2415ba02f87a235bc4e2084142c80ba453f02c55826f7f7e,1,0,0.001143,0.0072,,,5082.6
01 (9.0)_1.jpg,ca93b841acffa8adca5cfbd5b2e4195c412ebdc703a7a88d18acf03d06748b38,1,0,0.003163,0.0072,,,6844.1
01 (9.0)_2.jpg,c2234e36b3d397b019bf0c5767274a87a48547f7bd8307abac5ceba9ff4f6788,1,0,0.001356,0.0072,,,4902.9
01 (9.0)_3.jpg,506548423df59d3ea5759dcc84a4848c1eda46b2559988eac019b3b030882dee,1,0,0.001166,0.0072,,,5175.5
01 (9.0)_4.jpg,43c003ef831480bd1a973afe31d8a35f688301c493ca05226ff79e7ee9dc24b0,1,1,0.036454,0.0072,BP04_12MP_NL_JPEG.mat,0,5192.6
01 (9.0)_5.jpg,56065429f59023f342661ef54aedd95f692f401385dc738a591fa197ebd89509,,1,0.020688,0.0072,BP04_12MP_NL_JPEG.mat,0,4272.5
01 (9.0)_6.jpg,12caae98971c389b7361d7c18134bc2e25562a1a3eb31c813f4bf79963005628,,1,0.142911,0.0072,BP04_12MP_NL_JPEG.mat,0,4300.9
01 (9.1).jpg,a1503bccd3a2f9a10fe9520b7fbaf4fcac4fbbc9e31c53978b60cccd5a77e8e9,1,0,0.000775,0.0072,,,4762.0
01 (9.1)_1.jpg,dd7c0b74126e7151b60ca0c488b8ccaeb5bd93b76bfe52278836d4ce4bd0ec24,1,0,0.002,0.0072,,,5130.1
01 (9.1)_2.jpg,9b0e6841430ac31f49bdff23746def58842b95b22cf0bba7d148a420d6d4a257,1,0,0.001283,0.0072,,,7526.9
01 (9.1)_3.jpg,1f8f205a481d12f1c5b68b92691a672211c911cecd4e76763de06b2210bf382e,1,0,0.005619,0.0072,,,4937.3
01 (9.1)_4.jpg,fc243c0c860eefa2ed321e6a3799a6957890831a06b69d7e51f1708bdc82c9ec,1,1,0.115754,0.0072,BP04_12MP_NL_JPEG.mat,0,4658.7
01 (9.1)_5.jpg,718fd8d6ad4f47b45559f089b25f0812bc2711ac7ec694cfcf5bff7304def59c,,1,0.029629,0.0072,BP04_12MP_NL_JPEG.mat,0,7820.0
01 (9.1)_6.jpg,22be3a9e4e473f50a82cd43a5985100e4d992367fce9c1676d9ba93fe21427a4,,1,0.022959,0.0072,BP04_12MP_NL_JPEG.mat,0,4267.4
PORTRAIT_0050_20170718_104704_950.jpg,dc71dbc84819fefb5a272b44c13babdda8274011a32428e37c971e18fa010919,1,0,0.001212,0.0072,,,4975.3
PORTRAIT_0050_20170719_142756_707.jpg,09c684d21e8513725fc2b049a5eb5fd0a17c193034ff61459372e798b11434db,1,0,0.000921,0.0072,,,5264.7
PORTRAIT_0050_20170725_182616_746.jpg,33a11e6d33eae055770b30e5ba2ce2c6e38e5a2088f539a3e2f8a25da20c6c32,1,0,0.001049,0.0072,,,5474.2
PORTRAIT_0050_20170725_185728_022.jpg,0ce242951898f54ec05014a170cb54839e72cba3b7f09eea4dab63520b20175d,1,0,0.000887,0.0072,,,8521.7
PORTRAIT_0050_20170806_163412_637.jpg,1d40d3a6b11c36fde072b545f613b3fb6a2baf3e5e9f1c5915004980955ba3b0,1,0,0.001811,0.0072,,,5026.7
PORTRAIT_0050_20170809_154004_802.jpg,98e07e19d691f67b14a2cfbc20596cdf8dedf56ca339fd01539be1f8d8e54c6b,1,0,0.001751,0.0072,,,5128.8
PORTRAIT_0181_20170715_124004_796.jpg,a49135be8ec6b3dbfae93470f912b313876c8a7f9c1649bd119d21acaefcb773,1,0,0.001312,0.0072,,,5267.3
PORTRAIT_0222_20170812_202647_946.jpg,db6855eb3ca9bb79b3923402dded2bba907e2b8849c3ced517753ec50b5873a2,1,0,0.000975,0.0072,,,5094.3
PORTRAIT_0289_20170809_100620_690.jpg,389c83ae00071448ba1f2b21cccc69f4597f3f633df0523d6f3568b0e6ddb595,1,0,0.001405,0.0072,,,5758.9
PORTRAIT_0508_20170823_165159_189.jpg,b4861fff8de40e29c0970e0d7cce92da0382b3082523076079ae5413f0673d0a,1,0,0.001004,0.0072,,,7851.5
PORTRAIT_0578_20170810_204504_835.jpg,2edfe522da048e830db49726f7f99bfae0061c3e0fb9d5b3f45905e575049c26,1,0,0.001252,0.0072,,,5156.8
PORTRAIT_0578_20170817_153638_385.jpg,7a9c5b845a5d32d8344d37ce0b67c88cdeb89a06de1e680ba1f7a8912c8d51a1,1,0,0.00122,0.0072,,,5062.0
PORTRAIT_0578_20170817_173638_329.jpg,483b026e8137684fc75e42c2e841271eeab33afe819e350c3e5b3100906adccd,1,0,0.00078,0.0072,,,5015.6
PORTRAIT_5702_20170819_133222_151.jpg,5d126c02e720c2b4a89479d3a1a80ed159cd15bec141b35c9d52693e61de0686,1,0,0.001006,0.0072,,,5085.4
PORTRAIT_5702_20170831_121406_392.jpg,8064d408ea628102d3c41cc087769524e42183131cca3cfc92f254ab3e3b7a5c,1,0,0.00107,0.0072,,,4542.1
PORTRAIT_5702_20170910_123953_906.jpg,62281291251969e0747fabbf8e5d6feb110ec26f7334be03e8d15454cecb97f9,1,0,0.001056,0.0072,,,4943.7
PORTRAIT_5702_20170910_124847_196.jpg,8e29d9b8d819104d48f01a30662410e38afbc55fef8a35d012d893f1a98808ee,1,0,0.001028,0.0072,,,8118.3
img_338651249.jpg,9989db151c65aedb47eab0a1423c350df67b554f8cd45c86acf3ba9312ddd69f,1,0,0.001439,0.0072,,,4904.2
