filename,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
01 (1)_5.jpg,c0f10d5810f469b227b32eb92b0cac76df3c982c0c175eebbf386cee17ace66f,1,1,0.057646,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4656.2
01 (1)_6.jpg,1c91b18caf5327234b737c9c5f2deaec29e4a251fabb199ed7f1a7cf6756910d,1,1,0.073276,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4849.7
01 (2)_1.jpg,e96411058cea58256f8b65edbd805fd16d188548bc429f105d6a8feaa15c03f8,0,0,0.001379,0.0072,gauss2,,,5618.5
01 (2)_2.jpg,9b34e72b9ab6c45506f1c6b51ecebdab8e2ee32d11785d38d9078a8e90d83948,0,0,0.001387,0.0072,gauss2,,,5706.9
01 (2)_3.jpg,7308caaee4e89efaf453ba795c32cd32e947483dd3b2b3a392c52ec9aeb09b21,0,0,0.000774,0.0072,gauss2,,,4291.2
01 (2)_4.jpg,cf58b761dc4546c5ec31dbf8e9b83bd445152527c390fb3a38ce820b23549b97,1,1,0.096533,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4049.0
01 (2)_5.jpg,6b23465e8f46c8f89c1105a3bf7f55e3d89ce0b8c7315e248f921d4a1cf8081d,1,1,0.223945,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4793.8
01 (2)_6.jpg,f0188242b6c41a0ea279c976279da661f00fccfaf8fdf0e5af34382002a1f6df,1,1,0.15396,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4211.5
01 (3)_1.jpg,89aa50eda32bb2410c77e85ea2c256f1961d51f5762d11f2b59c856f2095f816,0,0,0.002053,0.0072,gauss2,,,4895.2
01 (3)_2.jpg,bfffbdfe68716526c90446a2276117e6f4c4636e33863e7ea7845999964f9d74,0,0,0.001054,0.0072,gauss2,,,5098.0
01 (3)_3.jpg,54ff422bb81b3b9c84578e443af8fb58cb1f50bc032ba8d52342f85585358198,0,0,0.000794,0.0072,gauss2,,,5814.7
01 (3)_4.jpg,e3499ae0f61f7c930cb4839446d2b25df2eb29b3cb60c0b0ac4653abc802fca7,1,1,0.07004,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5155.0
01 (3)_5.jpg,6075d2ce8ceac29d534f22f46d05ac9bdd289f106ecbfb3178b76b0aabe77813,1,0,0.006875,0.0072,gauss2,,,5865.4
01 (3)_6.jpg,fd3f8d91504bbcc804fbe7ee844ae142d295ce75226afc398501c32c6325a83f,1,1,0.058845,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5094.3
01 (4)_1.jpg,7dc520767cef441dbf699efe8ef8e77903d73736517f0acd94d864b6be265c33,0,0,0.001734,0.0072,gauss2,,,7110.4
01 (4)_2.jpg,073f8e65796d10f59cfd723bf9d055339089cc922b5ba6c5001bd0d80112facd,0,0,0.000717,0.0072,gauss2,,,5197.5
01 (4)_3.jpg,01255bde848addc9cb38898a5d1057a60fe2c5396df71dbdd88914fd60728ba5,0,0,0.001513,0.0072,gauss2,,,5321.8
01 (4)_4.jpg,7f0672f7ab049c6910490bd064e6e73758546da14665a9e2b7cf7e25ccb97b7b,1,1,0.153072,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5150.5
01 (4)_5.jpg,98b7d6d90aefaf9f44c958343d9cefa274f14c8f890c3d983e2597137b998292,1,1,0.007521,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4839.6
01 (4)_6.jpg,ea72e04a81728f23b7e16d2d02d290e02d86345bb5b15b41b4e4c35413271c1c,1,1,0.097572,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4506.3
01 (5)_1.jpg,33400634fbc6ef237801a55c7f345a6b9f7514fe52ab22457d106f543bc527b0,0,0,0.000856,0.0072,gauss2,,,5143.6
01 (5)_2.jpg,c8e7e53ec76cffe34165a26c0a62105257c29d31420941fc6c04577bd0f0aea7,0,0,0.00102,0.0072,gauss2,,,6102.3
01 (5)_3.jpg,34401d0da22b367220d9d5d2fc7e179a1321501611a7d2f4c508fc4d5c64ef7c,0,0,0.001469,0.0072,gauss2,,,5807.7
01 (5)_4.jpg,624c3ce49c1362b8b38a511ba94a37bf4d6c89517bb16f7873b58e7d946f5788,1,1,0.069232,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5787.6
01 (5)_5.jpg,5a4a6696d6a577510b13f47d42cf3e484a75a45bc6c340980ed3f890cb028b65,1,1,0.017732,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5646.5
01 (5)_6.jpg,f195bc3ffd7fff49c9104e434a79b857f8e32eb53ac17c37136a83e79b4d9067,1,1,0.081009,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6134.3
01 (6)_1.jpg,f9e3845a0fbe60d912373a80eff56127494d02455e450086313246cacb2967cc,0,0,0.001924,0.0072,gauss2,,,6561.2
01 (6)_2.jpg,c142230ac4057d37f4815cd4042550030c3262420dbc1fc8050ca461a5f68830,0,0,0.001138,0.0072,gauss2,,,6661.8
01 (6)_3.jpg,e0c5c73740e4e08be9d13268f7299139d42c6413ebb76e5b00a0c5eb3486ca4a,0,0,0.0008,0.0072,gauss2,,,5738.5
01 (6)_4.jpg,86fb6a5387c983c96a41bb57f0b2f751d93edd4feec2356deae78148334054ab,1,1,0.117397,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5718.3
01 (6)_5.jpg,a99e36b203f71dc00e45fcc854c8f6b056aab3b2902418ebe7ab1f5d766c99a0,1,0,0.006072,0.0072,gauss2,,,6494.4
01 (6)_6.jpg,4b7581597308cbda4e058fc43cbc7b9b6e208775802eed29259a945168dee4a7,1,1,0.100203,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5382.5
01 (7)_1.jpg,da317305da269cd56fcc79e04603bc6c101e8bcd75751c68bbd6d24457bca07b,0,0,0.001559,0.0072,gauss2,,,6364.4
01 (7)_2.jpg,46aeea40c0330423242c76225d8a6d15f5e4d794f9575bcd1b0b3f85f52fdb51,0,0,0.00132,0.0072,gauss2,,,6535.2
01 (7)_3.jpg,78b48ee791c208c68f07d50f12f97891db83b1aea91582d77d1b0747df6baaaa,0,0,0.000863,0.0072,gauss2,,,6500.0
01 (7)_4.jpg,9e4367fcf18b6cd92b0be6fe7c6209d3bd7eb371a13d3398eba72e0d706e552c,1,1,0.144737,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5227.8
01 (7)_5.jpg,d2ffb7286e233dac757360763ac613d9967f0f12f6e5ec3ede19331938ebc26d,1,1,0.0078,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5558.1
01 (7)_6.jpg,49277868e2e65908c4919f9c4af439ad2d4983f7a6149e38c819f8a6068dc7fa,1,1,0.136256,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6463.0
01 (8)_1.jpg,0911e5671342618e6533d6867fd51101b01a4c515c633a2b04a31c429d8ce9e7,0,0,0.001143,0.0072,gauss2,,,6628.4
01 (8)_2.jpg,70d8f961408d6c1008d9f5bdb8f65e3c5944c1cc218b29297f6345e6dced85b1,0,0,0.000825,0.0072,gauss2,,,5952.4
01 (8)_3.jpg,e444dcf6791ea148e6d629ad394e6bdc8160ad2be7eb58c215adb8f522e70cdb,0,0,0.000963,0.0072,gauss2,,,7222.7
01 (8)_4.jpg,8d0015acce1e2482a7f83ebd1076a7c136950ef81add784e6117ec334bb76d5d,1,1,0.071514,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6246.6
01 (8)_5.jpg,6fd494f49f4f8d3772cb08a634b93a4cf7f53efb1f653bdcf2f7c68ae50ac110,1,1,0.05142,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6566.4
01 (8)_6.jpg,9bfb35a429ccfee0b549d8147535dd81016a026e5157b5d6c7d1d9918381c11f,1,1,0.121246,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5014.3
01 (9.0)_1.jpg,8c144eb687ff6ee2b825eead6eaa971a5062565c51d09efb017418fa0846e7c4,0,0,0.002016,0.0072,gauss2,,,6339.0
01 (9.0)_2.jpg,abcf4ebbc4672b68abb5cd01d4d0a382b2a56a357b1af4cf9f4c1a17fbab35a8,0,0,0.000917,0.0072,gauss2,,,6828.8
01 (9.0)_3.jpg,fbb6545f38193e26dc78647953cb8412c6bc8726c4d37a6f995a8951bca5841b,0,0,0.001285,0.0072,gauss2,,,6992.1
01 (9.0)_4.jpg,f338d792c838f99514d7bcfdfeebff890474ca98469c89e66cc989a931cc3eef,1,1,0.063993,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5520.8
01 (9.0)_5.jpg,bacc5e70b5d46910af5b3f0a8809202e2c050b53d2c186d83616fbf7ac0ca67d,1,1,0.059066,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6007.2
01 (9.0)_6.jpg,4b4c55d579683fa6bf07dfb3a22698b7ad6ee9d165ddea6f3d260b8a6248ef74,1,1,0.258698,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6573.0
01 (9.1)_1.jpg,dd14db98b597c4a8f8c89ee04cf4a41e17a3944e0156bd3e6bc2cbfb5c0fa623,0,0,0.002185,0.0072,gauss2,,,6842.0
01 (9.1)_2.jpg,47287395e3452d16be66d816e6cc1600996aac34261a070f08c098e752d81c05,0,0,0.000815,0.0072,gauss2,,,6194.6
01 (9.1)_3.jpg,2cc6a0348158b9a14029b90eb2d11dad0f12b2ae9802ee4e7b7a51642c0810f7,0,0,0.001638,0.0072,gauss2,,,7005.0
01 (9.1)_4.jpg,e482d48dceb264d24f2f5a4c37210a980285180410a488c73acf5b479d576355,1,1,0.179138,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,6253.0
01 (9.1)_5.jpg,e2b1df1fe19b2945848375c85fe6d5272a5a3ae9f5422f068a90734f30161ad4,1,1,0.102764,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4795.3
01 (9.1)_6.jpg,f24491d025580aafb358b28ca0c4de5367219a51bf1498470039c77ff4808bd9,1,1,0.062252,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4543.5
img_0211.jpg,51a725153778ef226da860c41d8b41945eb0320b56b139596bba79d4ef933329,,1,0.067309,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5150.2
img_0212.jpg,286bd35406954bffbbe33289b50dbfa0d68142ebaf35118ad10bb4a87388b7a6,,1,0.071579,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5655.5
img_0213.jpg,f55dcf073e8c88837f1ec08c636f1b84da3748c940d9f99c82dcc59d2fc74428,,1,0.089299,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5716.4
img_0214.jpg,31d376905b9c2492cecd1fd08ff7b8319dd23e81fe018b634756f1e153f9eae5,,1,0.08515,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4589.7
img_0215.jpg,8534966d0e221c9cb33ad2045099e74fd8aae708db7c47ea5342063c738e2a11,,1,0.12559,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4468.2
img_0216.jpg,a9cdda424784cd47c498d803e1ebd72a6721c94074ff2e511f5b435675df401a,,1,0.075368,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4166.7
img_0217.jpg,5696635222144b78798e2c562f3537d138b2ed1b60a29e93e59c0216473d0d3d,,1,0.014648,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5748.2
img_338651249.jpg,b446e7c2b632d8e64c913ca522025c35dc20edf9446760afd90b9f79709109ff,0,0,0.00143,0.0072,gauss2,,,5021.6
photo_16.jpg,67296c315e5f629ec7e2a0c52539910fd6347a284cc5e7b7d52777dd437253a3,0,0,0.001116,0.0072,gauss2,,,5338.3
photo_4.jpg,cb1962a29a3dfc83ee173b8ba6fa50aeb55707f2fd5fdd7ec2c3748d817e543b,1,1,0.502325,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4198.7
photo_6.jpg,4a0ff1294e90ec5c060fda4858c2eee652ce4c0130c04b38733c735ae994687a,1,1,0.093725,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4075.8
portrait_0050_20170718_104704_950.jpg,59f70fe11d048c16a92860a7bfc3c48bed0286d9a43ace2a3f9e84aa4eb0c608,0,0,0.000897,0.0072,gauss2,,,5315.3
portrait_0050_20170719_142756_707.jpg,60c594d4beb00e7c3d49aa409ad1222f8b4d87fa5a336ce895469d75188d74a0,0,0,0.001165,0.0072,gauss2,,,5086.9
portrait_0050_20170725_182616_746.jpg,3d173348450bea7b953d2fb00492935402a47247a132b52e4af3627a9937b62c,0,0,0.000842,0.0072,gauss2,,,6110.8
portrait_0050_20170725_185728_022.jpg,1987a1a778c78585ba7d6c1af21f9714462283ca9df9e00c4c2340a6521de0ac,0,0,0.001103,0.0072,gauss2,,,4801.5
portrait_0050_20170806_163412_637.jpg,ca2f4c441e446ae00c31c8ea315e611f48569afdbdea576094bdeb262a28b52b,0,0,0.00166,0.0072,gauss2,,,4485.7
portrait_0050_20170809_154004_802.jpg,0dbe06797fcfbc57ccc3f9afbb6b4749aa73c733cb36f3fe3d11fa24079843ee,0,0,0.001596,0.0072,gauss2,,,4703.4
portrait_0181_20170715_124004_796.jpg,2bb84a7dae686a8dc9bea1c98029614111a2a1d293c349ea198ad186067f3af3,0,0,0.001479,0.0072,gauss2,,,4587.2
portrait_0222_20170812_202647_946.jpg,bde72e231c7da54a60a2c506f7630ea32d4bc18c4ca7463390bca35c01de138c,0,0,0.000864,0.0072,gauss2,,,4359.5
portrait_0289_20170809_100620_690.jpg,6528ce10ea5b88b088da311e2272b34f43b14b38b0ddbdc7cb49a5d7190a589d,0,0,0.001677,0.0072,gauss2,,,4915.3
portrait_0508_20170823_165159_189.jpg,443e47af05a987838d52b72b23e5d10a835f060ff7c77850af7344e2fd665d43,0,0,0.001052,0.0072,gauss2,,,5080.4
portrait_0578_20170810_204504_835.jpg,a9e2c6328feb0a46214fc927d2000a5410315432cdaadd32405a3c0e21fa9020,0,0,0.001266,0.0072,gauss2,,,5379.5
portrait_0578_20170817_153638_385.jpg,c381245243b6e9e8b4c285ddefb30cdb5e680a0c30d009196d427ae5fa229adf,0,0,0.001344,0.0072,gauss2,,,4871.0
portrait_0578_20170817_173638_329.jpg,a53872d232a51bedefe93fd7b10293457080fb3615ca30578d65710ff877e471,0,0,0.000818,0.0072,gauss2,,,4757.2
portrait_5702_20170819_133222_151.jpg,8a153fe60d39660fcc1df80a12e620afdb62f17648716d101c88c03cf3ae794c,0,0,0.000963,0.0072,gauss2,,,5773.8
portrait_5702_20170831_121406_392.jpg,4cefcad7264a982416331ddadc894a06b110b8a11e85a6a043385a56084609f9,0,0,0.001255,0.0072,gauss2,,,5584.5
portrait_5702_20170910_123953_906.jpg,cb25110f2253f96fb1e9e56a221a5cdcb4298256f96f2bd476d0db93faac2210,0,0,0.001167,0.0072,gauss2,,,6040.8
portrait_5702_20170910_124847_196.jpg,cdcb845149e143b306a2645046e7ca93f5d0a5357a0b202203ed5894ea09c95f,0,0,0.001103,0.0072,gauss2,,,5296.4
