filename,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
D02_iPhone_7_Plus_27017001368.jpg,b3996830e184bfa8f1c7d14702db6c42f86a715c45d6beaf481b58f3a3f6d048,1,1,0.213688,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3169.4
D02_iPhone_7_Plus_27017002208.jpg,5901037a0f149e502472ecfc89c487f0381156563402ab95a0b0dc4bc8765439,1,1,0.151752,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3046.4
D02_iPhone_7_Plus_27017046098.jpg,48bb66bb57b517dc6459c235e97abe4a51d7b774d6f0189e7b2cee9be5a743ad,1,1,0.314759,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3183.5
D02_iPhone_7_Plus_27017047378.jpg,3d9fb47f66a2b3628c5186408cac370b7695502d82050fb50c08934c855e0e12,1,1,0.236151,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3562.2
D02_iPhone_7_Plus_27017048598.jpg,b10893936137deea6e2bcdd56fe865f57762ee1b25b5cd2ef22f39c304c9f12d,1,1,0.164301,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3271.1
D02_iPhone_7_Plus_27017048618.jpg,d264da068a409e7dd3a4dde8149993081d0d5009826933676191c868e3b420f9,1,1,0.160173,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3071.2
D02_iPhone_7_Plus_27017104048.jpg,b0a063fea3b1c8feb65101ad64a5fc711884baa37b1896abb7a2b605e77e1d2e,1,1,0.139492,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2913.1
D02_iPhone_7_Plus_27435596638.jpg,c0fad874db4c2be992069acd8153001245f5c4d9420b5a7e04a001f0e592296f,1,1,0.291289,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,3257.7
D02_iPhone_7_Plus_27435597078.jpg,71fa64d124ae1d943f1b98615d63ed1032623a3e6b8811e34e82ef1be7efb2b9,1,1,0.294539,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2796.2
D02_iPhone_7_Plus_27435597088.jpg,1be4cd1deb2a82fb6d7c1c223c41b39aa751c293cab84d11a294f2bbabef2fbd,1,1,0.325086,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,3028.2
D02_iPhone_7_Plus_33080745734.jpg,8d0979876563a255fcc6a03f575bd4021d28f38d41d3ec925f27c30d486eebeb,1,1,0.559095,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3058.0
D02_iPhone_7_Plus_33096526094.jpg,3e30dcb9df18193baa01bd764bb46f04ba78cc777b8299a384a336a08804f2ab,1,1,0.079403,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3240.2
D02_iPhone_7_Plus_33096539084.jpg,66440014b40b1850381b5efd3c2f0b9a30cda5181defb1ccd6e403bb4647914f,1,1,0.572556,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2667.8
D02_iPhone_7_Plus_33096966234.jpg,0c605540a1d9b94a6a2e2999ad36882ec16c527be820ffbf0fe3fa64b79418b8,1,1,0.11041,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2966.5
D02_iPhone_7_Plus_33097972904.jpg,d340d7ed2faad01a7b384b20fea062c0e95f162cee132a63017432e39a16a31a,1,1,0.193842,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2966.9
D02_iPhone_7_Plus_33098060534.jpg,e40448f93cf56beb078d45939a9d15fa0c167b598eec2f71f68751f89a27ad08,1,1,0.083718,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2751.5
D02_iPhone_7_Plus_33100993144.jpg,432ff3c4c66c62932c5ded50d4c30c9815d519912b433a5040ecad01b5dd6bce,1,1,0.633977,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3118.5
D02_iPhone_7_Plus_33111501063.jpg,6afe6f853369fc8560c2a6ecbc0aa88644f44ce5f2b723d864b3fea09b5770ca,1,1,0.633488,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3571.1
D02_iPhone_7_Plus_33111503513.jpg,c5e5341441c768b750a3fca96224625c4c2b63e8e75b8ce3fadc093bd69f4e2c,1,1,0.647807,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3286.3
D02_iPhone_7_Plus_33111507843.jpg,8feb1a5a39859e8a5ce01c42da787c781d44cb207e52fa7729ae5012d8fde556,1,1,0.12305,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3104.9
D02_iPhone_7_Plus_33111515463.jpg,f1f4f2e8462dc6ba13a70b5fbf91f5693ddab53c1e200ba657e8b34b37332023,1,1,0.566977,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3230.1
D02_iPhone_7_Plus_33111518303.jpg,4af9d995c3f5367b2611cd19d6c09710f84fcfb0fcaefd0c62012dd4b64f54f6,1,1,0.235569,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3022.3
D02_iPhone_7_Plus_33111528503.jpg,9b501c5eaa21037fbd7a56ed95aea2908a5e1b14be4b48f594313dabd52aaa83,1,1,0.460152,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3240.1
D02_iPhone_7_Plus_33111530793.jpg,e203a4ce3b8714a659422db15559972006a8999a8939905e2661c9bdef3286bf,1,1,0.412355,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3055.4
D02_iPhone_7_Plus_33122781944.jpg,2c162a6f1ea57dbd365deb5a670fc092eda3a6518dac400d6ab297b9b20e7ca5,1,1,0.31435,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3221.0
D02_iPhone_7_Plus_33126870063.jpg,3abc3e96c0f735be6e384dfe5484375b67587243e582300969bb11272b3803a5,1,1,0.600921,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,5181.9
D02_iPhone_7_Plus_33126881123.jpg,10386f21d21b6dfe0b23e6ddda97d7ef9154c722d98f4dbfa2b2f10f3b8aa61b,1,1,0.568274,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,4414.7
D02_iPhone_7_Plus_33127192133.jpg,f148035e6fa2cbb2559467da7d46fcf8870e2a92b1bf49049456be2ec85aaa96,1,1,0.303994,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3132.5
D02_iPhone_7_Plus_33128519203.jpg,0c69751c52e9f81fc5ac9a7d01ebe65fee46ee6f49d8252e3efa0b4dc7e350cc,1,1,0.206244,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2914.9
D02_iPhone_7_Plus_33128522103.jpg,801f5ad51695668c9fa27beb3d0cf44ac2abd58ed91db72ba1cd076c833956d2,1,1,0.06154,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,3244.1
D02_iPhone_7_Plus_33128522653.jpg,90c74f1590d969b9b86796ee5e4a9e9446926d42911b3c738e6fe0bddd253493,1,1,0.164167,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2892.9
D02_iPhone_7_Plus_33128522663.jpg,f8919f5670735a37e13fc6099913929425d59da91407584f0a3e0a2e59e3188a,1,1,0.181381,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,3049.2
D02_iPhone_7_Plus_33131332473.jpg,2241d823c870193a8337292418d085a92511a7e62ffd4959c04759671b0ecf16,1,1,0.359472,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,2993.1
D02_iPhone_7_Plus_33143261453.jpg,c0899afae350e35f4ae8e55e3a2d363649d7575a49b062cf8f05cc17bb053e51,1,1,0.475789,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3343.8
D02_iPhone_7_Plus_33143262283.jpg,3c4a9a1a8e409b6770d2308e695c634429c8ad185015f192c7cb313678ffcebc,1,1,0.228123,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3530.2
D02_iPhone_7_Plus_33143295523.jpg,a0a81451e98333851fd8e347a18167eeedcf7a558399379bdfa72df5dbc7cecd,1,1,0.445938,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3358.0
D02_iPhone_7_Plus_33143297223.jpg,0572213cbe8399a899e0c3fa0af9e9db467dfa098d86e6ee51e42c87b62e213d,1,1,0.542219,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3136.5
D02_iPhone_7_Plus_33143297383.jpg,ea6ed81b8b3ef72dfaad010c182deebdd496bdaa6f82b5ac9c0f61171875efa3,1,1,0.535704,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3230.3
D02_iPhone_7_Plus_33158072044.jpg,42b958f461d1d5bf60d52d4d48ddbeae8d2eb2b03f94e9cf29b23e86a82b0cf8,1,1,0.29993,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3054.8
D02_iPhone_7_Plus_33158073804.jpg,b4d23d1485b3518d3c2156c4e288f4df55088ed48de7af60cfb3a37399c719db,1,1,0.34497,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3191.5
D02_iPhone_7_Plus_33158073874.jpg,495c793c282ee930e2280526f0fd5f83c3fb417e3ea2889f460323c3d2b2a40a,1,1,0.194358,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,5066.0
D02_iPhone_7_Plus_33158074104.jpg,8f6873070f6b341ef36735f7c1a0df75e07076428e4996b52256ff4364f0f204,1,1,0.182227,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,4442.4
D02_iPhone_7_Plus_33182726123.jpg,2cb473b2d536828ab47049f70f071ec241378ec21795443dd139d0b608f802dc,1,1,0.484954,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3212.0
D02_iPhone_7_Plus_33182727063.jpg,f7e8d07984275fc8b761a46d0dd41c5b4af9ca13faddedba1458555f262171aa,1,1,0.016363,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3666.6
D02_iPhone_7_Plus_33188621223.jpg,71e43a85058927eefab09b79c805971f1791989ba6cd67ca9e47959589e1f344,1,1,0.232231,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3287.9
D02_iPhone_7_Plus_33188647623.jpg,63711520abfa0fdd02062a9f8f47cc8d39248b4950666dae0c0be8b9d8dba6aa,1,1,0.312305,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3107.4
D02_iPhone_7_Plus_33240929814.jpg,f6266828a6c8d2d5bc82548d54ce441b313c280d432c0c4ee824d2db76508322,1,1,0.50588,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3186.4
D02_iPhone_7_Plus_33241240074.jpg,95fe29c7cf40d5df99528147a7e1261407e50cafec360633e4b113f3c5c776af,1,1,0.368644,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3064.0
D02_iPhone_7_Plus_33273734423.jpg,eccd29245ed4c2f12e2e6d245cd85c65797a90f8151eda4fc6e89cfff6ddb39f,1,1,0.357909,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3247.1
D02_iPhone_7_Plus_33273742023.jpg,b32597b1dc934a3a0485d8c72c8df9a4cbd056289c031816201e640927a334c8,1,1,0.483565,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3414.4
D02_iPhone_7_Plus_33274714013.jpg,28bc3611043f8afe95433df58c89cb6c66acf9cd1eea2ecada0eb81318f4da2f,1,1,0.127713,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3271.3
D02_iPhone_7_Plus_33554760210.jpg,fdefed1e1c9323ba7a0c8e287c15008b7fcfd8a5ef286a77b9aca160c911b6a0,1,1,0.630652,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3074.8
D02_iPhone_7_Plus_33555253410.jpg,56d51e3da212ab55060cc113f7493eac55d8bee666abda0ae1221ccd708b696c,1,1,0.126445,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2967.4
D02_iPhone_7_Plus_33556128590.jpg,182f3d4f50e6b0e0257b3c53139fc8c5fbae3552f69a5bcbfa83c9bc1e9deb64,1,1,0.355348,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,3196.5
D02_iPhone_7_Plus_33559244670.jpg,0c4af458e87e3631b36e82e89b3b559b4afa03571534dfb247f39cd2ea02816d,1,1,0.652906,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3228.1
D02_iPhone_7_Plus_33610151270.jpg,75408758b370d406394fa91eb0a8c861b9f10bab5bcaf6864cb0511ae02d4576,1,1,0.405938,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3465.5
D02_iPhone_7_Plus_33610151760.jpg,624465e4d2080aa0a6c675bc077f898a373c5214cad8685e8f5e0192d12a352b,1,1,0.136141,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3241.4
D02_iPhone_7_Plus_33614787534.jpg,7e11d01648dcda8c55709a689457f979783485c828f7dbe1160960b50e85df76,1,1,0.519635,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3006.3
D02_iPhone_7_Plus_33616024780.jpg,3979bd162a0ecc18ad0dfb9ea0e2038b17e266d79b410bd4ba7dad01e8ba2a7f,1,1,0.298948,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3103.5
D02_iPhone_7_Plus_33616042260.jpg,aa168a4b58feb0f73f7c8d39d78644a90d35b2425f5de793d2aa9849921881e0,1,1,0.304042,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3424.7
D02_iPhone_7_Plus_33616060730.jpg,0c333f94f3f551a4c274eb7cc88e9da2c63f3f5af9489cc55e0406c36e1756d7,1,1,0.413536,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3254.3
D02_iPhone_7_Plus_33616504340.jpg,97d908da70de7d6ce4b4ec653618e2ef97cb3570ae6903e0ec553cf9227a434c,1,1,0.307875,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,2999.5
D02_iPhone_7_Plus_33695849760.jpg,6b2bff428b58d76cfbfcdd713cde0e5733c54cb83f68f520e21d811d4bbb109a,1,1,0.425506,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3215.4
D02_iPhone_7_Plus_33700834120.jpg,5c0ed92e54431b684c64bb449e7069c11b6d4b75d19b30996be3e4fa820fefd9,1,1,0.127849,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,3151.6
D02_iPhone_7_Plus_33767232162.jpg,8c21bc5abb02aeda9467c0cbd36fc21a3d7d849759f41a7b60d97248036fe3d0,1,1,0.491963,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3272.9
D02_iPhone_7_Plus_33782818362.jpg,14d8e3dde119c91200df21f583254043f3d1f43b5ddbc7d4981079471d4c19cf,1,1,0.603607,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,4875.4
D02_iPhone_7_Plus_33783924302.jpg,3f099a4bbf3f319ebb0061d4e9e48660a2550f61c036057d87b947b17904c225,1,1,0.414679,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,4353.9
D02_iPhone_7_Plus_33786951022.jpg,e2f28cdef7010cd5eadd62b2a76aabacb8f04483b39db1f1726e1067a5344221,1,1,0.306589,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3201.7
D02_iPhone_7_Plus_33786953572.jpg,0c1da0df1bf8acf155887613ef8ca49913e7fcbad36f51c2327a208fbbfda0b9,1,1,0.138602,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3265.4
D02_iPhone_7_Plus_33794557961.jpg,bde4d6100abceb655b9c83bf264a42842abb6b2276afb2a5edbd087ce236e2f1,1,1,0.51348,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,2953.6
D02_iPhone_7_Plus_33794569261.jpg,916cba878607209e46aeebe9fdbf5244694e451ab8c61cbb21bcc2953a6d9e0b,1,1,0.17565,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3173.0
D02_iPhone_7_Plus_33794570971.jpg,3ff0017df44b06ceae3f5f300f330f24070f0298b344e89f7c52b2077ffd13e7,1,1,0.222338,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3474.5
D02_iPhone_7_Plus_33794572501.jpg,31de8e1b1f2010b89cee9e1be8230758cd874c449772b6103383b3b8103883fe,1,1,0.365567,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3262.6
D02_iPhone_7_Plus_33794574481.jpg,1b841b87778307cbea9f14435752804f9f614e800920d27eed174522dbb4fd95,1,1,0.445885,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3014.8
D02_iPhone_7_Plus_33798980302.jpg,017eb09a6f3be070fe056302ed3f9b42c83601ef46485e709d063ba9f3960da1,1,1,0.131513,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3239.9
D02_iPhone_7_Plus_33798980472.jpg,ed99cc0443b476b8bfaf3f98764a816e71774ea4ad09ff0027658b6139be78c9,1,1,0.300027,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3502.7
D02_iPhone_7_Plus_33798982122.jpg,4082144b23177d29f4063857c73d257bc081a518db66c1d6d478fbacb6648433,1,1,0.392783,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3302.4
D02_iPhone_7_Plus_33798983422.jpg,2ba1674166194d30b385eb7e957efb80b771d52c1ab1a4dbc84d9893ec2262b6,1,1,0.478504,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,2906.0
D02_iPhone_7_Plus_33808680722.jpg,999ef1dbdbbbd93ee3793022aca6ac86a64490d6f76470c5210e2a839b8ebfef,1,1,0.133561,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3182.7
D02_iPhone_7_Plus_33810026361.jpg,dd5fc60fecbe0229a60d5196a65d6b56ba4bedbd8c6cf705e71d7477cc11bd06,1,1,0.584923,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3403.3
D02_iPhone_7_Plus_33811320681.jpg,70d3a3c01117803d1d43fd0d624f67c111f5706c35e84e3aa53abf27cb95fde8,1,1,0.121336,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2939.4
D02_iPhone_7_Plus_33814401431.jpg,781cdd3ebe912fb7b06694c1758d02e986318d7bd78c5d2d98a513ac21425133,1,1,0.29157,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3436.1
D02_iPhone_7_Plus_33814402241.jpg,97e32bd400df195d304e57ab013d9c2bfd32ce9b3bb4b6645e3aa31a3b2432d4,1,1,0.651015,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3183.9
D02_iPhone_7_Plus_33826678001.jpg,5b83464e56cb93b4b62e5843f0cafbb296c3bdd8465c688388f8d8440bf7b7e6,1,1,0.114631,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3642.2
D02_iPhone_7_Plus_33836216971.jpg,a02c63d86beec308e59c5f9950df675c3b4e52e467e470017779340a1aad1ec6,1,1,0.23849,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3344.1
D02_iPhone_7_Plus_33843985312.jpg,2630072f957c5dbc85e548854820293504d1baddb1896c72b771dd244c6def37,1,1,0.085246,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,2952.3
D02_iPhone_7_Plus_33844005012.jpg,5de08e86732e613d9edc8c06b0b788d7f1c5dd9fb57ed404cf3dd984f153002c,1,1,0.34366,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3179.4
D02_iPhone_7_Plus_33871837181.jpg,54a1414fe01aa0d1df1d1130d076c88d2dbddc251651eed2e22a19878c9bf2e1,1,1,0.169063,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3472.1
D02_iPhone_7_Plus_33882932036.jpg,59ca4484e14e8da8443b017cb28c5bc079a18d1ef799b82d244d141715300034,1,1,0.444217,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3196.8
D02_iPhone_7_Plus_33898966896.jpg,102a9bcd3b8861639b5d00afdd55d0e7160019dbc3f122e4adb775577daa307d,1,1,0.244964,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2618.7
D02_iPhone_7_Plus_33899906564.jpg,f537f841149af03974bd641c24c128d2e493bb749d678722a05d62a1183d2b8c,1,1,0.121872,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3010.0
D02_iPhone_7_Plus_33900060544.jpg,4fe7f0a0b16244343d01f925f027f71fe5d9f50f61ea404abe75b1ad05a39407,1,1,0.08786,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3269.3
D02_iPhone_7_Plus_33900576116.jpg,455bd03318b2fcee374ad8f507ad40e3f5373dcb8edc22e02445e6f504d5a8b7,1,1,0.157365,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2634.7
D02_iPhone_7_Plus_33900576606.jpg,2e76f826d8cce20b6b9a4db82e9f551084ff63141206aad1bb96ee531d8df012,1,1,0.233465,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,2,2880.9
D02_iPhone_7_Plus_33915743666.jpg,b1494eb1efd3fcb1116c0c070e3554572b3f8d6ea80429083c1f6fa13838064e,1,1,0.480121,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3225.6
D02_iPhone_7_Plus_33915744436.jpg,0fa1598b202af7047c536a679be20d1f0ddfa291ee51ce6bd0f144a4b5c4c982,1,1,0.258361,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3027.8
D02_iPhone_7_Plus_33923344202.jpg,434735364e527504c9c26d2f174a3f45fb6e5205ee746d188293126c4da4648d,1,1,0.188763,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3234.9
D02_iPhone_7_Plus_33923381012.jpg,7565e5210ae1490a82e241667f521cd8eb48cb84417db158da9cd733c02fa277,1,1,0.409924,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3474.2
D02_iPhone_7_Plus_33926606542.jpg,c7fbd845a8e79713ddc8dc2edf0b269fbf6c53357206c816b4ee2b36a8a66517,1,1,0.379314,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3317.5
D02_iPhone_7_Plus_33933501913.jpg,b3f6dd8e31c977f2424fb64c4bb29cf54778827bfc08819fe4a15aa257835d76,1,1,0.103388,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3125.7
D02_iPhone_7_Plus_33934008823.jpg,36f848dfacb93552a7c5793a428e0c961553e991b9470d1be75d11be636fcebe,1,1,0.026617,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3180.1
D02_iPhone_7_Plus_33953121431.jpg,379d78856ddba89ca032485b2f1b6646b2d8e6c3da4cdea5bca2c2918006a257,1,1,0.477707,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3546.5
D02_iPhone_7_Plus_33953918506.jpg,9a0a2d40d2147427ac119f051872082b9e445f0d93f8717f6fa70fdf1cf0b423,1,1,0.023792,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3352.0
D02_iPhone_7_Plus_33955030041.jpg,81bcc03d896975bc73edb73ca8d8403f089c97c9a2a2d4de2f3e92694faf06f8,1,1,0.185548,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3130.9
D02_iPhone_7_Plus_33955064531.jpg,e9b3504eaf64c4f05a9209201103ef947c4d68197c4e436641f7ada09f7fb545,1,1,0.413125,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,3281.1
