filename,image_size,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
D02_iPhone_7_Plus_33131332473.jpg,756x1008,00bede28b0ca9b2bb280449153f0dd8fece9424b3dbf0bc285dce58fbb149415,1,,0.014114,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,978.6
D02_iPhone_7_Plus_33143261453.jpg,756x1008,1455f80007fe276e0afab29c5a2bfccfe1889847c765325e2bf458178dad3c27,1,,0.020633,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,951.6
D02_iPhone_7_Plus_33143262283.jpg,756x1008,7796782e260966e31f5e240a38149c7e0af1acf7a8d9dc090973a3dcf9e31eb5,1,,0.009866,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1172.1
D02_iPhone_7_Plus_33143295523.jpg,756x1008,6a150f58e76f7e7c12fb29f1217f383bc1d915da228422f15d5307a7b08cc145,1,,0.020188,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,938.9
D02_iPhone_7_Plus_33143297223.jpg,756x1008,bc9a5e2a0095e8f96a8a24cfb51407818348463437dd318ad975ad5bf21a4b49,1,,0.024859,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1247.5
D02_iPhone_7_Plus_33143297383.jpg,756x1008,9f02f967291ec77595b9de70d2f35288af322fcd1b9a759003d749989f67379b,1,,0.028945,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,956.1
D02_iPhone_7_Plus_33158072044.jpg,756x1008,29f72dbf90c61bbd087df14b45b9cbd18603ddb89c26aba8e3b017c974b3b032,1,,0.009852,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1167.9
D02_iPhone_7_Plus_33158073804.jpg,756x1008,0f380ea60fe9404f7a685e072b8f1c2ee3a8fbd77ea279e3808d6e60b4779e6f,1,,0.011508,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1028.3
D02_iPhone_7_Plus_33158073874.jpg,756x1008,eff6f1bd648d0b5959b2007b307ae793b22a239a827f503bf1e6732541770a73,1,,0.006161,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,936.0
D02_iPhone_7_Plus_33158074104.jpg,756x1008,1cbf09d750cc1b30beb01d1bef519cf450b26679d38889eb80da50c4168cb565,1,,0.008224,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,939.2
D02_iPhone_7_Plus_33182726123.jpg,756x1008,ccd05b0e026929896d54c275864042220ec2a7d847b6bf34fe71bf39b832dd1d,1,,0.017418,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1278.4
D02_iPhone_7_Plus_33182727063.jpg,756x1008,3a8ace83e4c08bd77c7da1fbfdda16d3136325198e0b01fc2b6146ca1a155703,1,,0.002971,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1122.9
D02_iPhone_7_Plus_33188621223.jpg,756x1008,2459abbd46590db5b466bacb520fe200883e94ca11358ff0a8adead6c88bbf9b,1,,0.008731,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,954.6
D02_iPhone_7_Plus_33188647623.jpg,756x1008,bb5d2020220f126180029dbe65a7b9a4828f657200c7eb463f85f2da662b8bd4,1,,0.009234,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,926.4
D02_iPhone_7_Plus_33240929814.jpg,756x1008,a61fa76cc378ba94dbe4f4902e41356d912f0fe028b16846f5df29f78a04d2c7,1,,0.031894,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1299.4
D02_iPhone_7_Plus_33241240074.jpg,756x1008,73b56d23c80000351efea7762fc1e4610f439c94d2254327a482f3f094198068,1,,0.016762,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1034.3
D02_iPhone_7_Plus_33273734423.jpg,756x1008,99e5381ef8c89e48a3efd18925e20b37f388d7635639b5e4cb2567db2cdf6f88,1,,0.01856,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,929.0
D02_iPhone_7_Plus_33273742023.jpg,756x1008,65d52f073741b4fd55a54cd136d29de08e5ebd9c0f3e8aac66d9336e6665c276,1,,0.025934,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,979.6
D02_iPhone_7_Plus_33274714013.jpg,756x1008,e536859671b3101000b7e1c176b3447bc91bcc6c1e854138f387f99c0c7282dd,1,,0.009104,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1230.0
D02_iPhone_7_Plus_33554760210.jpg,756x1008,a6f8cb18485bddfce0b835cc8f65de9b819d1bb0bc8afc02a6b03fef2f589486,1,,0.08339,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,963.0
D02_iPhone_7_Plus_33555253410.jpg,1008x756,94cd27abdb895e1b1ad1e70863d685ac48652f4a33d9711316dbf1270f91d4b4,1,,0.017773,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,949.6
D02_iPhone_7_Plus_33556128590.jpg,1008x756,ff504a801cd864dcb23a33cb14b95ba57964487c3d534fd72ee6ab429d8d6183,1,,0.016407,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,950.8
D02_iPhone_7_Plus_33559244670.jpg,756x1008,38565f5520bf7811337ca4086e164e0f2eb89c6b053647b67b63ca4405fa5526,1,,0.078206,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1173.5
D02_iPhone_7_Plus_33610151270.jpg,756x1008,2a2c40c5f11a1765c8835cb3ef893dbfe5809d564a65785c119af70ac761c305,1,,0.015305,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,972.4
D02_iPhone_7_Plus_33610151760.jpg,756x1008,3742f91b3e256d5fc99b6fe00fca05f90eae61eadd57aedf417a6b4f8ca244c3,1,,0.003121,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1129.1
D02_iPhone_7_Plus_33614787534.jpg,756x1008,3f8dd70d584d0d586e8bb2f02d279f10507907e0335dd088ed8ed5a73d5fa22f,1,,0.041903,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,933.8
D02_iPhone_7_Plus_33616024780.jpg,756x1008,daf2fa5d85fc7b472d41976e38df32e29d0dd657f859bce33f09b53789de75af,1,,0.006557,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1178.1
D02_iPhone_7_Plus_33616042260.jpg,756x1008,4cf6eaf9c9c66f1f49703ff2d7d658054010f995d17c9eac29de61c06aea76a8,1,,0.006102,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,935.5
D02_iPhone_7_Plus_33616060730.jpg,756x1008,ed7f5db59fbebd68282b8a0be1b3f333913350beeaec9be3e6c8036ed621d7eb,1,,0.012618,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1117.6
D02_iPhone_7_Plus_33616504340.jpg,756x1008,3472572a9b93f149b72bfbb2104afbcbd23a9b707f0f0e08945fdbe660f85585,1,,0.013411,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1061.8
D02_iPhone_7_Plus_33695849760.jpg,756x1008,99a5198fc45e125a536386d819f8a9f08a2458efc2688be8d4d4861ba104d500,1,,0.034773,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,952.3
D02_iPhone_7_Plus_33700834120.jpg,1008x756,7ba5fca06b0034d74fd2aacc5f0ed18a42ba6b0eda0695f4d42b63eb4ccfba78,1,,0.009264,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,934.9
D02_iPhone_7_Plus_33767232162.jpg,756x1008,a9327e0e35d5bafaeb06ef2b419a8a0886aaf788985aad18e011c7e5bbc889c9,1,,0.02378,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1101.9
D02_iPhone_7_Plus_33782818362.jpg,756x1008,250562ccf95a1881a7f0033cd145f6f890c11bdd2df1a02d9be6648c8fb55b7f,1,,0.058164,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,979.6
D02_iPhone_7_Plus_33783924302.jpg,1008x756,d294deff07b0cbf1e64710673a01f04394abd46fc4c987d70e6fbb3a8231653c,1,,0.023398,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,1123.3
D02_iPhone_7_Plus_33786951022.jpg,756x1008,9975fedddf349e936774de15ebdb6c4652abeb59204a1b04bf24a867552d133e,1,,0.02906,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,963.8
D02_iPhone_7_Plus_33786953572.jpg,756x1008,3ce13cc89dd373d3520adcccf49af46cd16adc069196ad05d42ce7939d949f74,1,,0.014455,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1149.6
D02_iPhone_7_Plus_33794557961.jpg,756x1008,7301d7c1e8545cb196fd523870ba1321e6c9dc2e03caa648272dd59e5d1b62ce,1,,0.061168,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,952.7
D02_iPhone_7_Plus_33794569261.jpg,756x1008,eca550f01e0afd0402240594161c927fa335798f47d7eca8a6edb519fdf511c6,1,,0.007082,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1184.1
D02_iPhone_7_Plus_33794570971.jpg,756x1008,99977967442f63b7d26b125f7eb215489c90a9c253cdfe6516441c005740cac8,1,,0.008739,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,965.9
D02_iPhone_7_Plus_33794572501.jpg,756x1008,8ff0c9fa31b6f105786afb0bcd78f36e4314cefba0fbad16ae123d5b0ce37f16,1,,0.013429,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1334.0
D02_iPhone_7_Plus_33794574481.jpg,756x1008,2a0c8e981509f9e91329752c18df785ce46498e6c74fc1e3d1880903c7e88c57,1,,0.022687,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1271.2
D02_iPhone_7_Plus_33798980302.jpg,756x1008,8bb43f38cb8a2151d9bab2ac83ffb4ce1804d050e4aa7ffb07a32aff40a32b43,1,,0.002984,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,982.1
D02_iPhone_7_Plus_33798980472.jpg,756x1008,1220434a6f6b36dbcd57469c30069070fb786282330c763b1fb7dd4eb81dad30,1,,0.011406,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1278.2
D02_iPhone_7_Plus_33798982122.jpg,756x1008,7e62e4112a98b1a857e8757b2f2e0ca550930c328c83608a6762e5408e429b3a,1,,0.013529,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,969.1
D02_iPhone_7_Plus_33798983422.jpg,756x1008,006c9007ad66c5463b3d23a4e30555a4aed9e773ede57ebb21e2c70afc1fcf17,1,,0.01914,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1189.1
D02_iPhone_7_Plus_33808680722.jpg,756x1008,9af34ebad1e9025144712a6322b0a14dbe4d268aad9bcd81ca55933eb01746de,1,,0.011513,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,951.2
D02_iPhone_7_Plus_33810026361.jpg,756x1008,dff150df87a01f862a0b12bd267055942beaa1cc9789da8cdaa408c746eb8941,1,,0.049795,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1244.6
D02_iPhone_7_Plus_33811320681.jpg,1008x756,0e48538b30934c2980f56f2a79e6006699d9a0be29424795a58e5da6014f2385,1,,0.009884,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,1039.0
D02_iPhone_7_Plus_33814401431.jpg,756x1008,4145e52e7b04fcc0cc5b7f3756603454d544d31226f345fdc357af9c3772e663,1,,0.021501,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1147.2
D02_iPhone_7_Plus_33814402241.jpg,756x1008,5fbed0df63b2a8ac4c5e60b3a322de2af70a39b419de01042b794c40f200c724,1,,0.094873,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,919.1
D02_iPhone_7_Plus_33826678001.jpg,756x1008,4d08f828233f4dd853e3badb14e7cc45d2e78b3c87e89fe7c917acce02f77684,1,,0.003707,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1214.9
D02_iPhone_7_Plus_33836216971.jpg,756x1008,aa66a202368649fd91107818ca6d3e48e24b56ef4573e30de1a70d58fc9d5c9e,1,,0.013817,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,921.7
D02_iPhone_7_Plus_33843985312.jpg,756x1008,30168ca42aa04b7e3dbff092084f979fda5977a08234ede7107ae4b6bb3e96e8,1,,0.003817,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1136.7
D02_iPhone_7_Plus_33844005012.jpg,756x1008,6f9fed5a9ee2428047487de7a3ea95a195fe2f8ff07f642f8ff8d0e6754c9ad2,1,,0.009427,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,977.8
D02_iPhone_7_Plus_33871837181.jpg,756x1008,9b36a0f0d274a6ccd08c3d3b432240ff26982326e407e6d6dcad3cfc41a52c5f,1,,0.00756,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1145.1
D02_iPhone_7_Plus_33882932036.jpg,756x1008,59a941925c42504c2ffd56e66534211532be32f8e5935262bf5a4dd10694de23,1,,0.016567,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1061.1
D02_iPhone_7_Plus_33898966896.jpg,1008x756,875d7f1ed480555b955ff05608d176693e216cda9d78010b10103b16887e1626,1,,0.030061,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,1152.7
D02_iPhone_7_Plus_33899906564.jpg,756x1008,caeea5a61f563a9bff5de8758d7cfcece2505df38b8da14a1bad1cb71516fd4e,1,,0.007086,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,966.2
D02_iPhone_7_Plus_33900060544.jpg,756x1008,6bc678dfc16d1b997bd65869ad8b500a2722f4a4ceba02f9401c201c9e0f7505,1,,0.006478,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,929.9
D02_iPhone_7_Plus_33900576116.jpg,1008x756,49bdae7131d78c8617317a2306ddb1604d041df9b042fa10f712d86f7252f186,1,,0.01547,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,928.8
D02_iPhone_7_Plus_33900576606.jpg,1008x756,7696a45fbcc4298d8618c5211b6cecaa85bc15464b214f0f7ef70ed9763953c2,1,,0.023418,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,2,1142.0
D02_iPhone_7_Plus_33915743666.jpg,756x1008,ecd7b2e8e01e1e8a047571496cc45a473911633f24426365a2b177f86e982519,1,,0.017802,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,956.8
D02_iPhone_7_Plus_33915744436.jpg,756x1008,b6eee719dffa9e15ad8b50ece11568ecdcf4935edab85e3809e2129baf599760,1,,0.010374,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1180.9
D02_iPhone_7_Plus_33923344202.jpg,756x1008,a10151cbef744134484eb49e1bbaf60f615b5ad902fc90dba163c73754368097,1,,0.013811,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,938.4
D02_iPhone_7_Plus_33923381012.jpg,756x1008,9f92f42ad288dae8d99f03fb7b0f50d80afdf810a470737c3b7333cfe01877e4,1,,0.031967,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1238.8
D02_iPhone_7_Plus_33926606542.jpg,756x1008,5268aa13851620eb7ce5cad555a6bac90cb4679221f2027ebbb37f42ecc6f9eb,1,,0.011802,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,936.1
D02_iPhone_7_Plus_33933501913.jpg,756x1008,5d9f65d1dda67a47e3ab9606ce2f4a62bac77774196f1d57fe70281e4d6b06ca,1,,0.006466,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1364.3
D02_iPhone_7_Plus_33934008823.jpg,756x1008,61851b2de551b090b6144b9eada9f8f53e6d74e3e8cb72a8ca29e34dd1aa0649,1,,0.004471,0.0072,gauss2,BP01_12MP_NL_JPEG.mat,3,1278.8
